Czech,,,performed,https://onemocneni-aktualne.mzcr.cz/api/v1/covid-19/testy.csv,Ministry of Health,,172123,4027,16.187,0.379,5938.667,0.559
Czech,,,performed,https://onemocneni-aktualne.mzcr.cz/api/v1/covid-19/testy.csv,Ministry of Health,,178617,6494,16.798,0.611,5361.333,0.504
Czech,,,performed,https://onemocneni-aktualne.mzcr.cz/api/v1/covid-19/testy.csv,Ministry of Health,,186918,8301,17.578,0.781,6274,0.59
Czech,,,performed,https://onemocneni-aktualne.mzcr.cz/api/v1/covid-19/testy.csv,Ministry of Health,,195733,8815,18.407,0.829,7870,0.74
Czech,,,performed,https://onemocneni-aktualne.mzcr.cz/api/v1/covid-19/testy.csv,Ministry of Health,,203632,7899,19.15,0.743,8338.333,0.784
Czech,,,performed,https://onemocneni-aktualne.mzcr.cz/api/v1/covid-19/testy.csv,Ministry of Health,,210705,7073,19.815,0.665,7929,0.746
Czech,,,performed,https://onemocneni-aktualne.mzcr.cz/api/v1/covid-19/testy.csv,Ministry of Health,,215116,4411,20.23,0.415,6461,0.608
Denmark,DNK,,3/20/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,10730,,1.851,,,
Denmark,DNK,,3/21/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,11657,927,2.011,0.16,,
Denmark,DNK,,3/23/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,12938,,2.232,,,
Denmark,DNK,,3/24/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,13988,1050,2.413,0.181,,
Denmark,DNK,,3/25/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,14959,971,2.581,0.168,,
Denmark,DNK,,3/27/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,17275,,2.98,,,
Denmark,DNK,,3/29/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,20198,,3.484,,,
Denmark,DNK,,3/30/2020,https://web.archive.org/web/20200330142139/https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,21378,1180,3.688,0.204,,
Denmark,DNK,,3/31/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,24175,2797,4.17,0.483,,
Denmark,DNK,,4/1/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,27109,2934,4.677,0.506,2303.667,0.398
Denmark,DNK,,4/2/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,29921,2812,5.162,0.485,2847.667,0.491
Denmark,DNK,,4/3/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,34388,4467,5.932,0.771,3404.333,0.587
Denmark,DNK,,4/4/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,39928,5540,6.888,0.956,4273,0.737
Denmark,DNK,,4/5/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,43734,3806,7.545,0.657,4604.333,0.795
Denmark,DNK,,4/6/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,46916,3182,8.093,0.549,4176,0.721
Denmark,DNK,,4/7/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,52666,5750,9.085,0.992,4246,0.733
Denmark,DNK,,4/8/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,57535,4869,9.925,0.84,4600.333,0.794
Denmark,DNK,,4/9/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,62210,4675,10.732,0.806,5098,0.879
Denmark,DNK,,4/10/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,64731,2521,11.167,0.435,4021.667,0.694
Denmark,DNK,,4/11/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,67771,3040,11.691,0.524,3412,0.588
Denmark,DNK,,4/12/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,70125,2354,12.097,0.406,2638.333,0.455
Denmark,DNK,,4/13/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,72099,1974,12.438,0.341,2456,0.424
Denmark,DNK,,4/14/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,74210,2111,12.802,0.364,2146.333,0.37
Denmark,DNK,,4/15/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,77712,3502,13.406,0.604,2529,0.436
Denmark,DNK,,4/16/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,82380,4668,14.211,0.805,3427,0.591
Denmark,DNK,,4/17/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,87024,4644,15.012,0.801,4271.333,0.737
Denmark,DNK,,4/18/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,91437,4413,15.774,0.761,4575,0.789
Denmark,DNK,,4/19/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,94277,2840,16.264,0.49,3965.667,0.684
Denmark,DNK,,4/20/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,96244,1967,16.603,0.339,3073.333,0.53
Denmark,DNK,,4/21/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,100543,4299,17.345,0.742,3035.333,0.524
Denmark,DNK,,4/22/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,108465,7922,18.711,1.367,4729.333,0.816
Denmark,DNK,,4/23/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,116621,8156,20.118,1.407,6792.333,1.172
Denmark,DNK,,4/24/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,125329,8708,21.62,1.502,8262,1.425
Denmark,DNK,,4/25/2020,https://www.sst.dk/da/corona/tal-og-overvaagning,Danish Health Authority,,136738,11409,23.589,1.968,9424.333,1.626
Ecuador,ECU,,3/18/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/11INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-18032020-15h001.pdf,Government of Ecuador,Sum of confirmados and descartados,480,,0.028,,,
Ecuador,ECU,,3/19/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/13INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-19032020-16H00.pdf,Government of Ecuador,Sum of confirmados and descartados,672,192,0.039,0.011,,
Ecuador,ECU,,3/20/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/15INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-20032020-17H00-V2.pdf,Government of Ecuador,Sum of confirmados and descartados,959,287,0.055,0.017,,
Ecuador,ECU,,3/21/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-21032020-17H00.pdf,Government of Ecuador,Sum of confirmados and descartados,1181,222,0.068,0.013,233.667,0.014
Ecuador,ECU,,3/22/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-22032020-10H00-V1-1-1.pdf,Government of Ecuador,Sum of confirmados and descartados,1661,480,0.096,0.028,329.667,0.019
Ecuador,ECU,,3/23/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-23032020-10H00-1.pdf,Government of Ecuador,Sum of confirmados and descartados,2072,411,0.12,0.024,371,0.022
Ecuador,ECU,,3/24/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-24032020-17h00.pdf,Government of Ecuador,Sum of confirmados and descartados,2307,235,0.133,0.014,375.333,0.022
Ecuador,ECU,,3/25/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-25032020-17h00.pdf,Government of Ecuador,Sum of confirmados and descartados,2598,291,0.15,0.017,312.333,0.018
Ecuador,ECU,,3/26/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-26032020-17h00-propuestav2.pdf,Government of Ecuador,Sum of confirmados and descartados,3125,527,0.18,0.03,351,0.02
Ecuador,ECU,,3/27/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/INFOGRAFIA-NACIONAL-No.027-COVI-19-COE-NACIONAL-27032020-17h00.pdf,Government of Ecuador,Sum of confirmados and descartados,3568,443,0.206,0.026,420.333,0.024
Ecuador,ECU,,3/28/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-28032020-17h00.pdf,Government of Ecuador,Sum of confirmados and descartados,3935,367,0.227,0.021,445.667,0.026
Ecuador,ECU,,3/29/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-29032020-17h00-1.pdf,Government of Ecuador,Sum of confirmados and descartados,4123,188,0.238,0.011,332.667,0.019
Ecuador,ECU,,3/30/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-30032020-17h00-v3.pdf,Government of Ecuador,Sum of confirmados and descartados,4219,96,0.243,0.006,217,0.013
Ecuador,ECU,,3/31/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/03/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-31032020-17h00.pdf,Government of Ecuador,Sum of confirmados and descartados,4828,609,0.279,0.035,297.667,0.017
Ecuador,ECU,,4/1/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-01042020-17h00-1.pdf,Government of Ecuador,Sum of confirmados and descartados,5591,763,0.323,0.044,489.333,0.028
Ecuador,ECU,,4/2/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-02042020-10h00.pdf,Government of Ecuador,Sum of confirmados and descartados,6302,711,0.364,0.041,694.333,0.04
Ecuador,ECU,,4/3/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-03042020-10h00-c.pdf,Government of Ecuador,Sum of confirmados and descartados,6656,354,0.384,0.02,609.333,0.035
Ecuador,ECU,,4/4/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-04042020-10h00.pdf,Government of Ecuador,Sum of confirmados and descartados,6834,178,0.394,0.01,414.333,0.024
Ecuador,ECU,,4/5/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-05042020-10h00.pdf,Government of Ecuador,Sum of confirmados and descartados,7249,415,0.418,0.024,315.667,0.018
Ecuador,ECU,,4/6/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-06042020-10h00.pdf,Government of Ecuador,Sum of confirmados and descartados,7590,341,0.438,0.02,311.333,0.018
Ecuador,ECU,,4/7/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-07042020-17h00.pdf,Government of Ecuador,Sum of confirmados and descartados,7951,361,0.459,0.021,372.333,0.022
Ecuador,ECU,,4/8/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-08042020-07.pdf,Government of Ecuador,Sum of confirmados and descartados,8658,707,0.499,0.041,469.667,0.027
Ecuador,ECU,,4/9/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-09042020-07h00.pdf,Government of Ecuador,Sum of confirmados and descartados,9639,981,0.556,0.057,683,0.04
Ecuador,ECU,,4/10/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-10042020-07h00.pdf,Government of Ecuador,Sum of confirmados and descartados,13657,4018,0.788,0.232,1902,0.11
Ecuador,ECU,,4/11/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-11042020-07h00.pdf,Government of Ecuador,Sum of confirmados and descartados,14201,544,0.819,0.031,1847.667,0.107
Ecuador,ECU,,4/12/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-12042020-08h00.pdf,Government of Ecuador,Sum of confirmados and descartados,14584,383,0.841,0.022,1648.333,0.095
Ecuador,ECU,,4/13/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-13042020-08h00.pdf,Government of Ecuador,Sum of confirmados and descartados,14826,242,0.855,0.014,389.667,0.022
Ecuador,ECU,,4/14/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-14042020-08h00.pdf,Government of Ecuador,Sum of confirmados and descartados,15098,272,0.871,0.016,299,0.017
Ecuador,ECU,,4/15/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-15042020-08h00.pdf,Government of Ecuador,Sum of confirmados and descartados,15614,516,0.901,0.03,343.333,0.02
Ecuador,ECU,,4/16/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-16042020-08h00.pdf,Government of Ecuador,Sum of confirmados and descartados,16137,523,0.931,0.03,437,0.025
Ecuador,ECU,,4/17/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-17042020-08h00-1.pdf,Government of Ecuador,Sum of confirmados and descartados,16525,388,0.953,0.022,475.667,0.027
Ecuador,ECU,,4/18/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-18042020-08h00-.pdf,Government of Ecuador,Sum of confirmados and descartados,17513,988,1.01,0.057,633,0.036
Ecuador,ECU,,4/19/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-19042020-08h00.pdf,Government of Ecuador,Sum of confirmados and descartados,18433,920,1.063,0.053,765.333,0.044
Ecuador,ECU,,4/20/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-20042020-08h00.pdf,Government of Ecuador,Sum of confirmados and descartados,19860,1427,1.146,0.082,1111.667,0.064
Ecuador,ECU,,4/21/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-21042020-08h00.pdf,Government of Ecuador,Sum of confirmados and descartados,20480,620,1.181,0.036,989,0.057
Ecuador,ECU,,4/22/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-22042020-08h00-1.pdf,Government of Ecuador,Sum of confirmados and descartados,21607,1127,1.246,0.065,1058,0.061
Ecuador,ECU,,4/23/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-23042020-08h00.pdf,Government of Ecuador,Sum of confirmados and descartados,23383,1776,1.349,0.102,1174.333,0.068
Ecuador,ECU,,4/24/2020,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/04/INFOGRAFIA-NACIONALCOVI-19-COE-NACIONAL-24042020-08h00.pdf,Government of Ecuador,Sum of confirmados and descartados,45857,22474,2.645,1.296,8459,0.488
El,,,performed,https://covid19.gob.sv/,Government of El Salvador,updated at 11:19pm local time,6729,,1.039,,,
El,,,performed,https://covid19.gob.sv/,Government of El Salvador,updated at 11:45pm local time.,7785,,1.202,,,
El,,,performed,https://covid19.gob.sv/,Government of El Salvador,updated at 11:35pm local time.,8333,548,1.286,0.085,,
El,,,performed,https://covid19.gob.sv/,Government of El Salvador,updated at 11:46pm local time.,9267,934,1.43,0.144,,
El,,,performed,https://covid19.gob.sv/,Government of El Salvador,updated at 10:55pm local time.,10191,924,1.573,0.143,802,0.124
El,,,performed,https://covid19.gob.sv/,Government of El Salvador,updated at 10:50pm local time.,11160,969,1.722,0.15,942.333,0.146
El,,,performed,https://covid19.gob.sv/,Government of El Salvador,updated at 11:51pm local time.,12210,1050,1.885,0.162,981,0.152
El,,,performed,https://covid19.gob.sv/,Government of El Salvador,updated at 12:23am local time on 2020-04-21.,13352,1142,2.061,0.176,1053.667,0.163
El,,,performed,https://covid19.gob.sv/,Government of El Salvador,updated at 12:43am local time on 2020-04-22.,14375,1023,2.219,0.158,1071.667,0.165
El,,,performed,https://covid19.gob.sv/,Government of El Salvador,updated at 12:18am local time on 2020-04-23.,15385,1010,2.375,0.156,1058.333,0.163
El,,,performed,https://covid19.gob.sv/,Government of El Salvador,updated at 12:48am local time on 2020-04-24.,16418,1033,2.534,0.159,1022,0.158
El,,,performed,https://covid19.gob.sv/,Government of El Salvador,updated at 12:43pm local time on 2020-04-25.,17423,,2.689,,,
Estonia,EST,,2/25/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,5,,0.004,,,
Estonia,EST,,2/26/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,13,8,0.01,0.006,,
Estonia,EST,,2/27/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,23,10,0.018,0.008,,
Estonia,EST,,2/28/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,36,13,0.028,0.01,10.333,0.008
Estonia,EST,,2/29/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,44,8,0.034,0.006,10.333,0.008
Estonia,EST,,3/1/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,62,18,0.048,0.014,13,0.01
Estonia,EST,,3/2/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,84,22,0.065,0.017,16,0.012
Estonia,EST,,3/3/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,113,29,0.087,0.022,23,0.018
Estonia,EST,,3/4/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,149,36,0.115,0.028,29,0.022
Estonia,EST,,3/5/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,184,35,0.141,0.027,33.333,0.026
Estonia,EST,,3/6/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,255,71,0.196,0.055,47.333,0.037
Estonia,EST,,3/7/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,284,29,0.218,0.022,45,0.035
Estonia,EST,,3/8/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,304,20,0.234,0.015,40,0.031
Estonia,EST,,3/9/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,368,64,0.283,0.049,37.667,0.029
Estonia,EST,,3/10/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,425,57,0.327,0.044,47,0.036
Estonia,EST,,3/11/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,490,65,0.377,0.05,62,0.048
Estonia,EST,,3/12/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,621,131,0.477,0.101,84.333,0.065
Estonia,EST,,3/13/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,804,183,0.618,0.141,126.333,0.097
Estonia,EST,,3/14/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,967,163,0.744,0.125,159,0.122
Estonia,EST,,3/15/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,1462,495,1.124,0.381,280.333,0.216
Estonia,EST,,3/16/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,1767,305,1.359,0.235,321,0.247
Estonia,EST,,3/17/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,1958,191,1.506,0.147,330.333,0.254
Estonia,EST,,3/18/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,2497,539,1.92,0.414,345,0.265
Estonia,EST,,3/19/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,2848,351,2.19,0.27,360.333,0.277
Estonia,EST,,3/20/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,3240,392,2.491,0.301,427.333,0.328
Estonia,EST,,3/21/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,3877,637,2.981,0.49,460,0.354
Estonia,EST,,3/22/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,4037,160,3.104,0.123,396.333,0.305
Estonia,EST,,3/23/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,4532,495,3.485,0.381,430.667,0.331
Estonia,EST,,3/24/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,5935,1403,4.563,1.079,686,0.528
Estonia,EST,,3/25/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,6982,1047,5.368,0.805,981.667,0.755
Estonia,EST,,3/26/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,8121,1139,6.244,0.876,1196.333,0.92
Estonia,EST,,3/27/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,9374,1253,7.208,0.963,1146.333,0.881
Estonia,EST,,3/28/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,10409,1035,8.003,0.796,1142.333,0.878
Estonia,EST,,3/29/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,11260,851,8.658,0.654,1046.333,0.804
Estonia,EST,,3/30/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,12413,1153,9.544,0.887,1013,0.779
Estonia,EST,,3/31/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,14390,1977,11.064,1.52,1327,1.02
Estonia,EST,,4/1/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,15762,1372,12.119,1.055,1500.667,1.154
Estonia,EST,,4/2/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,18268,2506,14.046,1.927,1951.667,1.501
Estonia,EST,,4/3/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,19800,1532,15.224,1.178,1803.333,1.387
Estonia,EST,,4/4/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,20986,1186,16.136,0.912,1741.333,1.339
Estonia,EST,,4/5/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,21845,859,16.797,0.66,1192.333,0.917
Estonia,EST,,4/6/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,23524,1679,18.088,1.291,1241.333,0.954
Estonia,EST,,4/7/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,24797,1273,19.066,0.979,1270.333,0.977
Estonia,EST,,4/8/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,26402,1605,20.301,1.234,1519,1.168
Estonia,EST,,4/9/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,27868,1466,21.428,1.127,1448,1.113
Estonia,EST,,4/10/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,29438,1570,22.635,1.207,1547,1.189
Estonia,EST,,4/11/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,30333,895,23.323,0.688,1310.333,1.007
Estonia,EST,,4/12/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,30742,409,23.638,0.314,958,0.736
Estonia,EST,,4/13/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,32250,1508,24.797,1.16,937.333,0.721
Estonia,EST,,4/14/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,33956,1706,26.109,1.312,1207.667,0.929
Estonia,EST,,4/15/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,36007,2051,27.686,1.577,1755,1.35
Estonia,EST,,4/16/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,37579,1572,28.894,1.209,1776.333,1.366
Estonia,EST,,4/17/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,39596,2017,30.445,1.551,1880,1.446
Estonia,EST,,4/18/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,40318,722,31.001,0.555,1437,1.105
Estonia,EST,,4/19/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,40917,599,31.461,0.461,1112.667,0.856
Estonia,EST,,4/20/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,42204,1287,32.451,0.99,869.333,0.669
Estonia,EST,,4/21/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,43625,1421,33.543,1.093,1102.333,0.848
Estonia,EST,,4/22/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,45170,1545,34.731,1.188,1417.667,1.09
Estonia,EST,,4/23/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,46274,1104,35.58,0.849,1356.667,1.043
Estonia,EST,,4/24/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,47329,1055,36.391,0.811,1234.667,0.949
Estonia,EST,,4/25/2020,https://www.koroonakaart.ee/en,Estonian Central Health Information System and Patient Portal,,47933,604,36.856,0.464,921,0.708
Ethiopia,ETH,,3/17/2020,https://www.ephi.gov.et/images/novel_coronavirus/Press-Release-March-17-Eng-FINAL.pdf,Ethiopian Public Health Institute,"The wording is ambiguous, but the implication seems to be that 74 negative + 5 positive test results have come in so far.",79,,0.001,,,
Ethiopia,ETH,,3/22/2020,https://twitter.com/lia_tadesse/status/1241610916736663558/photo/1,Ethiopian Public Health Institute,We could not find the corresponding PDF on the EPHI website,392,,0.003,,,
Ethiopia,ETH,,3/25/2020,https://www.ephi.gov.et/images/novel_coronavirus/19---16-2012--.pdf,Ethiopian Public Health Institute,,576,,0.005,,,
Ethiopia,ETH,,3/27/2020,https://www.ephi.gov.et/images/novel_coronavirus/English-Press-release_March-27-Eng-final-1.pdf,Ethiopian Public Health Institute,,718,,0.006,,,
Ethiopia,ETH,,3/31/2020,https://www.ephi.gov.et/images/novel_coronavirus/Press-release_March-31_2020_Eng_TA.pdf,Ethiopian Public Health Institute,,1013,,0.009,,,
